       0    2863     0 -3.478e-02  6.710e-03  1.505e+01     0     0    -1   2.85918406910196265524604e-01  6.467e-01  3.518e-01 -4.095e+00 -2.869e+01    0    0    0    0 NULL NULL
       0    2875     0  5.240e-02  3.700e-02  1.494e+01     0     0    -1   2.86476861085573575316232e-01  2.368e-01  3.084e+00  6.292e+00 -2.872e+01    0    1    0    0 NULL NULL
       0    2967     0 -2.235e-02  3.796e-02  1.491e+01     0     0    -1   2.95914069888499164928675e-01  4.351e-02  5.321e-01  9.022e+00 -5.141e+01    0    1    0    0 NULL NULL
       0    3029     0  1.189e-02 -3.593e-02  1.510e+01     0     0    -1   3.01138916254343746992106e-01  6.967e-01  7.213e+00 -6.504e+00 -6.637e+01    0    0    0    0 NULL NULL
       0    3763     0 -7.360e-03  2.788e-03  1.492e+01     0     0    -1   3.73478323261081768258407e-01  4.071e-01  3.941e+00  1.257e+00 -2.730e+01    0    1    0    0 NULL NULL
       0    4135     0 -3.390e-02  8.131e-02  1.503e+01     0     0    -1   4.12335054555670932341371e-01  6.781e-01  3.882e+00 -3.810e+00 -3.399e+01    0    1    0    0 NULL NULL
       0    4284     0 -4.874e-02  8.064e-02  1.499e+01     0     0    -1   4.26137891390136025471236e-01  6.654e-01  9.787e+00  1.715e+00 -2.796e+01    0    0    0    0 NULL NULL
       0    4285     0 -2.695e-03  7.804e-02  1.503e+01     0     0    -1   4.26159988416416946055421e-01  3.965e-01 -1.490e+00  5.853e-01 -5.548e+01    0    2    0    0 NULL NULL
       0    4365     0 -5.675e-02 -1.056e-02  1.500e+01     0     0    -1   4.34297138662242787621182e-01  3.405e-01 -7.280e+00  1.410e+00 -4.380e+01    0    1    0    0 NULL NULL
       0    5134     0 -5.140e-02  6.064e-02  1.503e+01     0     0    -1   5.09260573707013497468665e-01  6.825e-02  7.445e+00 -6.480e+00 -7.061e+01    0    1    0    0 NULL NULL
       0    5422     0 -7.740e-02  1.809e-02  1.497e+01     0     0    -1   5.38031534887701057279230e-01  3.207e-01 -1.684e+00 -3.753e+00 -3.765e+01    0    3    0    0 NULL NULL
       0    5652     0  3.524e-02  3.817e-02  1.498e+01     0     0    -1   5.62481533849393589008514e-01  4.654e-01 -5.355e-01 -7.428e+00 -5.817e+01    0    1    0    0 NULL NULL
       0    5849     0  7.675e-03 -1.673e-02  1.491e+01     0     0    -1   5.81493476299216993652408e-01  6.693e-01  2.826e+00 -3.065e+00 -5.113e+01    0    0    0    1 NULL NULL
       0    6083     0 -7.965e-02  4.589e-03  1.503e+01     0     0    -1   6.04575399885415865064431e-01  2.794e-01 -6.878e+00  5.071e+00 -4.191e+01    0    2    0    0 NULL NULL
       0    6317     0 -2.019e-02  4.340e-02  1.501e+01     0     0    -1   6.27637133014270154340863e-01  3.138e-01  3.958e+00  8.533e+00 -6.692e+01    0    1    0    0 NULL NULL
       0    6426     0  2.691e-02 -8.274e-02  1.504e+01     0     0    -1   6.39206248478794591960650e-01  2.932e-01 -8.897e-02  2.678e+00 -3.022e+01    0    1    0    0 NULL NULL
       0    6589     0 -7.732e-02  5.813e-02  1.494e+01     0     0    -1   6.56446213684372947838597e-01  6.260e-01 -6.096e-02  1.769e-01 -4.299e+01    0    0    0    0 NULL NULL
       0    7104     0 -7.693e-02 -3.605e-03  1.505e+01     0     0    -1   7.06385885028584459277567e-01  6.880e-01 -5.193e+00 -3.110e+00 -2.966e+01    0    0    0    0 NULL NULL
       0    7399     0 -4.631e-02 -1.055e-02  1.495e+01     0     0    -1   7.32746737812775772447083e-01  8.018e-02 -9.993e-01  5.481e+00 -6.196e+01    0    2    0    0 NULL NULL
       0    7610     0 -7.402e-03  3.901e-02  1.501e+01     0     0    -1   7.54650521945638197429673e-01  1.566e-01  8.007e+00 -1.506e+00 -5.761e+01    0    2    0    0 NULL NULL
       0    7632     0 -3.470e-02 -6.682e-03  1.507e+01     0     0    -1   7.57599573905464840350987e-01  9.419e-02 -9.486e+00  2.851e+00 -3.241e+01    0    1    0    0 NULL NULL
       0    7780     0  9.104e-02  1.468e-02  1.491e+01     0     0    -1   7.74129923081777193694109e-01  5.659e-01  6.157e-02 -7.966e+00 -2.731e+01    0    1    0    0 NULL NULL
       0    7953     0  1.889e-02 -2.023e-04  1.495e+01     0     0    -1   7.90436440319667643628065e-01  1.473e-01  8.682e+00  2.363e+00 -2.976e+01    0    1    0    0 NULL NULL
       0    8100     0 -3.223e-03  8.055e-02  1.504e+01     0     0    -1   8.06363070928748482124604e-01  1.518e-01  9.619e-01  3.932e+00 -3.940e+01    0    1    0    0 NULL NULL
       0    8117     0  8.552e-02 -9.292e-03  1.490e+01     0     0    -1   8.07708897303898720743121e-01  2.678e-01 -5.140e+00  6.994e+00 -4.756e+01    0    1    0    0 NULL NULL
       0    8211     0  2.811e-03 -8.521e-03  1.494e+01     0     0    -1   8.16399088887577617512648e-01  2.286e-01  6.892e+00  3.522e-01 -4.166e+01    0    1    0    0 NULL NULL
       0    8571     0 -1.963e-02 -1.711e-02  1.509e+01     0     0    -1   8.49233975417127973095432e-01  6.408e-01 -4.489e+00  5.414e+00 -2.662e+01    0    1    0    0 NULL NULL
       0    8584     0  8.667e-02  2.552e-02  1.491e+01     0     0    -1   8.50461124997590300900185e-01  7.132e-02 -3.397e+00 -7.857e+00 -6.623e+01    0    1    0    0 NULL NULL
       0    8713     0  2.828e-02  3.300e-02  1.498e+01     0     0    -1   8.64089910817794404351844e-01  2.049e-01 -5.739e+00 -5.844e-01 -3.123e+01    0    1    0    0 NULL NULL
       0    8750     0 -6.177e-02  7.435e-02  1.501e+01     0     0    -1   8.67708131782144898025422e-01  6.621e-02  5.209e+00  5.492e-01 -4.511e+01    0    1    0    0 NULL NULL
       0    8829     0 -9.011e-02 -3.168e-02  1.492e+01     0     0    -1   8.74553588201092968468231e-01  3.400e-01 -4.043e+00 -1.749e-01 -3.742e+01    0    1    0    0 NULL NULL
       0    9067     0 -7.926e-03  9.260e-02  1.496e+01     0     0    -1   8.99329019895453884991809e-01  6.396e-01 -8.277e-01 -5.988e+00 -5.084e+01    0    2    0    0 NULL NULL
       0    9364     0 -4.573e-02  8.081e-02  1.500e+01     0     0    -1   9.28088591431887044436166e-01  1.375e-01  6.994e-01 -5.533e+00 -2.809e+01    0    1    0    0 NULL NULL
       0    9386     0 -5.653e-02  7.641e-02  1.491e+01     0     0    -1   9.29887147475682240838069e-01  3.499e-01  6.854e+00 -2.353e+00 -3.624e+01    0    1    0    0 NULL NULL
       0    9585     0 -8.281e-02  5.392e-02  1.510e+01     0     0    -1   9.49064459455278841559789e-01  6.435e-01 -3.614e-01  7.690e+00 -4.947e+01    0    0    0    0 NULL NULL
       0    9622     0  6.786e-03  1.781e-02  1.500e+01     0     0    -1   9.52889266500139942017711e-01  2.703e-01  1.356e+00 -3.214e+00 -2.880e+01    0    1    0    0 NULL NULL
       0    9770     0  3.579e-02  5.314e-02  1.495e+01     0     0    -1   9.66464359416558616011628e-01  4.224e-01 -1.132e+00 -3.168e-02 -3.324e+01    0    1    0    0 NULL NULL
       0    9778     0 -7.935e-02  2.172e-02  1.505e+01     0     0    -1   9.67669774759613687820092e-01  2.351e-02 -4.735e+00  8.342e+00 -2.904e+01    0    1    0    0 NULL NULL
       0    9827     0 -9.261e-02 -3.560e-02  1.491e+01     0     0    -1   9.72350115644070478460037e-01  6.766e-01 -3.606e+00  1.912e+00 -2.880e+01    0    1    0    0 NULL NULL
       0   10139     0  6.986e-02 -4.253e-02  1.509e+01     0     0    -1   1.00383918271517202924770e+00  8.288e-02  2.477e+00  8.623e+00 -6.958e+01    0    1    0    0 NULL NULL
       0   10401     0  1.590e-02  5.698e-03  1.498e+01     0     0    -1   1.02835869361492715512441e+00  6.587e-01 -4.065e+00  4.590e+00 -4.678e+01    0    1    0    0 NULL NULL
       0   10429     0  2.490e-02  8.341e-02  1.492e+01     0     0    -1   1.03080105968250101966532e+00  6.683e-01  3.825e+00  1.641e+00 -3.099e+01    0    1    0    0 NULL NULL
       0   10856     0 -8.883e-03 -6.018e-02  1.510e+01     0     0    -1   1.07438752093725398140123e+00  2.938e-01 -1.226e+00  4.039e+00 -4.297e+01    0    1    0    0 NULL NULL
       0   10987     0  7.608e-02  2.671e-02  1.499e+01     0     0    -1   1.08669013326926644502635e+00  3.818e-01 -7.284e+00  2.744e+00 -5.755e+01    0    2    0    0 NULL NULL
       0   11068     0 -3.971e-02  6.826e-04  1.491e+01     0     0    -1   1.09373120423770209264092e+00  2.171e-01 -5.457e+00  3.187e+00 -3.650e+01    0    1    0    0 NULL NULL
       0   11230     0 -8.436e-02 -4.937e-02  1.508e+01     0     0    -1   1.11035645475151767413990e+00  2.036e-01 -5.167e+00 -7.117e+00 -5.939e+01    0    2    0    1 NULL NULL
       0   11297     0  9.440e-02 -9.918e-03  1.506e+01     0     0    -1   1.11697719472964651643565e+00  8.201e-02  1.410e+00 -5.485e+00 -2.679e+01    0    1    0    0 NULL NULL
       0   11687     0  5.098e-02 -4.014e-02  1.509e+01     0     0    -1   1.15502929557815670058574e+00  6.316e-01  8.390e+00  3.356e+00 -3.295e+01    0    2    0    0 NULL NULL
       0   12242     0 -3.453e-02 -3.468e-02  1.503e+01     0     0    -1   1.21149541135714677864144e+00  3.559e-01  3.646e+00  6.323e+00 -4.204e+01    0    1    0    0 NULL NULL
       0   12385     0 -7.820e-02  1.381e-02  1.506e+01     0     0    -1   1.22740877112221991040997e+00  2.247e-01 -5.256e+00 -5.802e-01 -3.564e+01    0    1    0    0 NULL NULL
       0   12477     0  3.861e-02 -5.071e-02  1.499e+01     0     0    -1   1.23821133271615857474046e+00  1.605e-01 -5.684e+00 -3.504e+00 -2.939e+01    0    1    0    0 NULL NULL
       0   12678     0  5.796e-02 -4.216e-02  1.505e+01     0     0    -1   1.25636149341847036531306e+00  1.475e-01 -9.772e+00  1.238e+00 -5.696e+01    0    1    0    0 NULL NULL
       0   12823     0 -3.593e-04  9.614e-02  1.508e+01     0     0    -1   1.26988047036198525852058e+00  3.490e-01  4.231e+00  2.001e+00 -3.691e+01    0    2    0    0 NULL NULL
       0   12831     0 -5.733e-02 -4.714e-02  1.492e+01     0     0    -1   1.27076685825409319008372e+00  1.767e-01  4.660e+00  7.941e+00 -2.612e+01    0    1    0    0 NULL NULL
       0   12939     0  5.193e-02 -4.320e-02  1.507e+01     0     0    -1   1.28390021702294365724129e+00  2.112e-01 -4.106e+00 -6.592e+00 -5.876e+01    0    1    0    0 NULL NULL
       0   13261     0  8.869e-02 -4.059e-02  1.506e+01     0     0    -1   1.31584506823421798493712e+00  5.069e-01  5.221e+00 -2.373e+00 -3.658e+01    0    2    0    0 NULL NULL
       0   13373     0 -5.140e-02  3.643e-02  1.495e+01     0     0    -1   1.32649540682259803325849e+00  6.528e-01  3.203e+00 -6.213e+00 -3.043e+01    0    1    0    0 NULL NULL
       0   13828     0 -5.037e-02 -2.068e-03  1.494e+01     0     0    -1   1.37044124636171749109792e+00  4.435e-01 -1.330e+00 -1.822e+00 -7.001e+01    0    1    0    0 NULL NULL
       0   14234     0 -4.354e-02 -8.979e-02  1.500e+01     0     0    -1   1.40955890552554374828276e+00  6.681e-01 -3.596e+00  8.801e-01 -3.534e+01    0    0    0    0 NULL NULL
       0   14353     0 -6.546e-02 -3.769e-02  1.502e+01     0     0    -1   1.42080204966889045437028e+00  2.023e-01 -3.782e+00 -7.269e-01 -3.000e+01    0    1    0    0 NULL NULL
       0   14661     0  5.702e-02  2.167e-02  1.500e+01     0     0    -1   1.45562393675019396965808e+00  2.035e-01 -7.002e+00 -1.455e+00 -3.887e+01    0    2    0    1 NULL NULL
       0   14686     0  5.902e-02  2.730e-02  1.505e+01     0     0    -1   1.45863290684208157799162e+00  9.494e-02  8.673e+00  4.978e+00 -3.852e+01    0    1    0    0 NULL NULL
       0   14813     0 -7.163e-02 -5.765e-02  1.498e+01     0     0    -1   1.47076641345650771519615e+00  3.899e-01 -2.554e-01  4.914e+00 -5.348e+01    0    2    0    0 NULL NULL
       0   15825     0 -1.228e-02 -1.687e-02  1.498e+01     0     0    -1   1.56751822350465297439825e+00  6.893e-01  4.112e-01 -6.029e+00 -6.649e+01    0    1    0    0 NULL NULL
       0   16025     0 -2.206e-02 -2.563e-03  1.504e+01     0     0    -1   1.58696230427959639186497e+00  4.899e-01 -5.365e+00  6.093e+00 -4.274e+01    0    3    0    0 NULL NULL
       0   16057     0 -2.939e-02  6.654e-03  1.508e+01     0     0    -1   1.58972945004831345272578e+00  4.367e-02  7.079e+00  3.483e+00 -6.028e+01    0    2    0    1 NULL NULL
       0   16101     0 -3.717e-02 -6.968e-02  1.508e+01     0     0    -1   1.59383146208513859498623e+00  2.496e-01  3.400e+00 -5.736e+00 -3.049e+01    0    2    0    0 NULL NULL
       0   16260     0  9.217e-02 -8.320e-04  1.495e+01     0     0    -1   1.61066987812748663166929e+00  4.504e-01  7.810e+00  4.039e+00 -2.658e+01    0    1    0    0 NULL NULL
       0   16285     0  3.242e-02 -4.540e-02  1.503e+01     0     0    -1   1.61259765285929868028347e+00  6.428e-02 -8.147e+00 -4.374e+00 -4.266e+01    0    1    0    0 NULL NULL
       0   16296     0 -4.392e-02  8.893e-02  1.492e+01     0     0    -1   1.61433356516871229224819e+00  4.865e-01 -3.768e+00 -2.908e+00 -4.912e+01    0    2    0    0 NULL NULL
       0   16312     0 -3.804e-02 -2.927e-02  1.494e+01     0     0    -1   1.61627153854026062163030e+00  7.005e-01 -2.580e-01  4.995e+00 -6.069e+01    0    1    0    0 NULL NULL
       0   16372     0 -6.670e-02  4.605e-02  1.506e+01     0     0    -1   1.62220791553149568109404e+00  3.933e-01 -3.959e-01 -5.473e-01 -6.767e+01    0    1    0    0 NULL NULL
       0   16496     0  2.969e-02  5.503e-02  1.509e+01     0     0    -1   1.63443471067466861157413e+00  2.278e-01 -3.104e+00  1.366e+00 -3.661e+01    0    1    0    0 NULL NULL
       0   17001     0 -1.399e-02  9.095e-02  1.506e+01     0     0    -1   1.68677194025215682060548e+00  2.961e-01  9.302e-01  4.218e+00 -7.470e+01    0    1    0    0 NULL NULL
       0   17233     0  6.074e-02  7.488e-02  1.493e+01     0     0    -1   1.70847358171110985658459e+00  2.010e-01  4.693e+00  7.378e+00 -3.907e+01    0    3    0    0 NULL NULL
       0   17335     0  3.199e-02 -1.649e-02  1.490e+01     0     0    -1   1.71844544295691314950147e+00  6.702e-01  1.935e+00 -4.521e+00 -5.404e+01    0    1    0    0 NULL NULL
       0   17484     0 -3.726e-02  9.012e-02  1.510e+01     0     0    -1   1.73358016201417286517028e+00  1.496e-01 -2.768e+00  6.572e+00 -2.867e+01    0    1    0    0 NULL NULL
       0   17586     0 -1.265e-02  8.232e-02  1.502e+01     0     0    -1   1.74448987776343344968666e+00  4.212e-01  6.463e+00  2.139e+00 -2.808e+01    0    3    0    0 NULL NULL
       0   17587     0 -6.594e-02 -6.454e-02  1.507e+01     0     0    -1   1.74452573970133761882551e+00  1.336e-01 -4.834e+00  6.320e+00 -2.965e+01    0    1    0    0 NULL NULL
       0   17890     0 -3.652e-02  2.666e-02  1.505e+01     0     0    -1   1.77201999959074218971011e+00  6.654e-01 -6.892e+00  1.652e+00 -4.949e+01    0    0    0    0 NULL NULL
       0   18623     0 -1.032e-02 -5.604e-02  1.500e+01     0     0    -1   1.84236758187768834282849e+00  1.299e-01  3.956e+00  8.413e+00 -4.521e+01    0    1    0    0 NULL NULL
       0   18631     0 -6.658e-02 -1.489e-02  1.502e+01     0     0    -1   1.84325044812663429993904e+00  1.885e-01  4.428e+00 -3.591e+00 -2.960e+01    0    1    0    0 NULL NULL
       0   19678     0  7.151e-02  6.986e-02  1.509e+01     0     0    -1   1.94593814644383811263140e+00  4.793e-01 -6.896e+00 -3.764e+00 -2.587e+01    0    1    0    0 NULL NULL
       0   20138     0 -1.813e-02 -6.898e-03  1.495e+01     0     0    -1   1.99148301891674472940963e+00  2.641e-01 -6.559e+00 -8.929e-01 -5.902e+01    0    1    0    0 NULL NULL
       1     277     0  5.198e-02 -4.995e-03  1.492e+01     0     0    -1   2.02994457593234312042796e+00  6.852e-01 -3.286e+00 -6.482e+00 -2.651e+01    0    0    0    0 NULL NULL
       1     537     0  1.996e-02 -8.727e-03  1.490e+01     0     0    -1   2.05670108833025855332721e+00  5.037e-02 -1.232e+00 -1.234e+00 -3.396e+01    0    1    0    0 NULL NULL
       1     898     0 -4.012e-02  5.174e-02  1.503e+01     0     0    -1   2.09418742547172254120369e+00  2.303e-01  7.033e+00 -6.828e+00 -4.391e+01    0    1    0    0 NULL NULL
       1    1058     0 -6.684e-02 -7.167e-03  1.501e+01     0     0    -1   2.10967274280943106745667e+00  3.787e-01  3.774e+00 -2.048e+00 -4.858e+01    0    2    0    0 NULL NULL
       1    1156     0 -5.226e-02 -8.297e-02  1.506e+01     0     0    -1   2.11906920325105652125330e+00  1.792e-01  2.041e+00 -5.149e+00 -4.473e+01    0    3    0    0 NULL NULL
       1    1208     0 -3.826e-03 -8.093e-02  1.503e+01     0     0    -1   2.12386284976124395385000e+00  1.549e-01  4.305e+00 -6.727e+00 -3.164e+01    0    2    0    0 NULL NULL
       1    1451     0 -5.745e-02  7.009e-03  1.505e+01     0     0    -1   2.14629277784379723925667e+00  4.067e-01  1.504e+00 -4.994e+00 -4.421e+01    0    1    0    0 NULL NULL
       1    1862     0 -2.984e-02  2.051e-02  1.496e+01     0     0    -1   2.18816597383387634323526e+00  3.262e-01  2.946e-01  3.411e+00 -7.073e+01    0    1    0    0 NULL NULL
       1    1936     0  7.106e-02 -2.707e-02  1.510e+01     0     0    -1   2.19543556586303623134881e+00  6.638e-01  3.134e-01 -1.917e+00 -2.916e+01    0    3    0    0 NULL NULL
       1    1980     0  1.794e-02  3.989e-02  1.505e+01     0     0    -1   2.20037225689338233891590e+00  4.295e-01  3.020e+00 -4.780e+00 -4.231e+01    0    1    0    0 NULL NULL
       1    2007     0 -2.753e-02 -9.503e-02  1.493e+01     0     0    -1   2.20394672227909005357560e+00  2.819e-02  5.009e+00 -7.645e+00 -6.372e+01    0    1    0    0 NULL NULL
       1    2104     0 -6.123e-02 -3.377e-02  1.494e+01     0     0    -1   2.21409801718612486709503e+00  7.064e-01 -7.304e-01 -1.420e+00 -3.270e+01    0    0    0    0 NULL NULL
       1    2135     0  2.744e-02 -5.652e-02  1.492e+01     0     0    -1   2.21652400634293433867583e+00  4.972e-01  3.841e+00 -5.794e+00 -4.443e+01    0    3    0    0 NULL NULL
       1    2159     0  9.566e-02 -4.159e-03  1.507e+01     0     0    -1   2.21816325319451701503226e+00  1.974e-01 -3.567e+00 -6.713e+00 -3.094e+01    0    1    0    0 NULL NULL
       1    2530     0 -2.215e-02 -4.605e-02  1.504e+01     0     0    -1   2.25278314090603171138127e+00  2.260e-02 -3.105e+00  2.417e+00 -2.859e+01    0    1    0    0 NULL NULL
       1    2782     0  4.898e-02  8.491e-02  1.501e+01     0     0    -1   2.27965242760928044063462e+00  1.121e-01 -2.131e+00  5.566e+00 -3.691e+01    0    1    0    0 NULL NULL
       1    2822     0  1.482e-02 -8.220e-02  1.506e+01     0     0    -1   2.28422041720688540067385e+00  3.417e-02  7.227e+00 -5.369e-01 -4.403e+01    0    1    0    0 NULL NULL
       1    2886     0 -2.830e-02 -3.406e-02  1.501e+01     0     0    -1   2.29241963541565807460643e+00  7.747e-02  2.594e+00 -7.940e+00 -7.071e+01    0    2    0    0 NULL NULL
       1    3067     0 -6.924e-02 -4.059e-02  1.494e+01     0     0    -1   2.31280370172330762557067e+00  3.025e-01  4.786e+00  6.882e+00 -3.311e+01    0    1    0    0 NULL NULL
       1    3104     0 -5.964e-02  5.432e-02  1.508e+01     0     0    -1   2.31722991200897610042375e+00  6.447e-01 -6.920e+00 -1.232e+00 -5.592e+01    0    1    0    0 NULL NULL
       1    3110     0  5.332e-02 -7.855e-02  1.504e+01     0     0    -1   2.31771317986862657178904e+00  6.533e-01 -6.096e+00  3.377e+00 -3.205e+01    0    1    0    0 NULL NULL
       1    3568     0  8.411e-03  5.189e-02  1.509e+01     0     0    -1   2.36191446290207762714886e+00  4.374e-01  5.486e+00  1.052e+00 -6.124e+01    0    1    0    0 NULL NULL
       1    3698     0  4.432e-02 -5.979e-02  1.497e+01     0     0    -1   2.37420333628547419735355e+00  3.267e-01 -5.075e+00 -2.061e+00 -3.923e+01    0    1    0    0 NULL NULL
       1    3815     0 -2.529e-02  9.038e-03  1.509e+01     0     0    -1   2.38565306458549208912245e+00  2.548e-01 -9.520e+00 -2.665e-01 -4.626e+01    0    1    0    1 NULL NULL
       1    3819     0 -9.411e-02  3.077e-03  1.502e+01     0     0    -1   2.38612812957532005597727e+00  6.849e-01  2.973e+00  8.076e+00 -3.844e+01    0    0    0    0 NULL NULL
       1    3941     0 -9.689e-03 -5.788e-02  1.493e+01     0     0    -1   2.39891341677316782821094e+00  6.487e-01 -4.991e+00  3.958e+00 -5.941e+01    0    2    0    0 NULL NULL
       1    3968     0  8.891e-03  9.585e-02  1.501e+01     0     0    -1   2.40138455589286436975271e+00  6.514e-01  4.587e+00 -3.831e+00 -4.407e+01    0    1    0    0 NULL NULL
       1    4018     0  1.836e-02 -4.695e-02  1.495e+01     0     0    -1   2.40644814550282681864246e+00  4.276e-01  4.806e+00 -7.836e-01 -2.898e+01    0    1    0    0 NULL NULL
       1    4020     0 -2.406e-02  8.030e-02  1.508e+01     0     0    -1   2.40651047562740183494157e+00  5.403e-01 -4.361e+00 -3.392e+00 -5.095e+01    0    3    0    0 NULL NULL
       1    4120     0  2.865e-02 -6.817e-02  1.498e+01     0     0    -1   2.41631074072818030629151e+00  2.721e-01  1.937e+00 -3.329e+00 -4.209e+01    0    1    0    0 NULL NULL
       1    4309     0  7.108e-02  4.015e-02  1.501e+01     0     0    -1   2.43420403156741693706522e+00  6.288e-01  7.083e+00 -2.086e+00 -6.636e+01    0    1    0    0 NULL NULL
       1    4339     0 -2.111e-03 -6.293e-02  1.503e+01     0     0    -1   2.43791707386442091376466e+00  6.996e-01 -1.703e+00  9.077e+00 -4.141e+01    0    0    0    0 NULL NULL
       1    4427     0  7.426e-02 -1.083e-02  1.491e+01     0     0    -1   2.44783471499091564993478e+00  3.813e-01 -2.873e+00  8.138e-01 -3.264e+01    0    2    0    0 NULL NULL
       1    4459     0  8.695e-03  8.142e-02  1.510e+01     0     0    -1   2.45065066623969718406784e+00  6.575e-01  1.665e+00 -3.125e-02 -5.825e+01    0    1    0    0 NULL NULL
       1    4600     0  1.809e-02 -1.604e-02  1.504e+01     0     0    -1   2.46719797613848168538198e+00  2.761e-01 -8.945e-01 -3.231e+00 -5.138e+01    0    3    0    0 NULL NULL
       1    4612     0  3.299e-03  3.173e-02  1.499e+01     0     0    -1   2.46907259233084808158765e+00  6.594e-01 -1.998e+00 -4.066e+00 -2.928e+01    0    0    0    0 NULL NULL
       1    4817     0 -3.500e-02  1.616e-02  1.501e+01     0     0    -1   2.48884034140847054672463e+00  2.688e-02 -8.114e+00  5.228e-02 -6.062e+01    0    1    0    0 NULL NULL
       1    4835     0 -7.457e-03 -9.394e-03  1.493e+01     0     0    -1   2.49126035633665576796147e+00  2.470e-01  2.146e+00  6.151e+00 -2.795e+01    0    1    0    0 NULL NULL
       1    5475     0  2.718e-02  2.022e-02  1.503e+01     0     0    -1   2.55872640847282539766638e+00  4.501e-01  2.703e+00 -4.721e+00 -2.620e+01    0    1    0    0 NULL NULL
       1    5844     0  8.637e-03 -1.027e-02  1.505e+01     0     0    -1   2.59618068999492246362593e+00  6.129e-01 -5.053e+00  1.922e+00 -3.125e+01    0    2    0    0 NULL NULL
       1    5908     0  6.887e-02  3.585e-02  1.508e+01     0     0    -1   2.60278212498991301515616e+00  3.511e-01 -4.999e+00  4.418e+00 -5.062e+01    0    1    0    0 NULL NULL
       1    6078     0 -2.850e-03 -5.674e-02  1.504e+01     0     0    -1   2.61758079476893978920771e+00  4.444e-02  8.296e+00 -5.574e+00 -3.560e+01    0    0    0    0 NULL NULL
